Score
7.754474
14.2051
8.06121
12.18588
11.16984
16.43582
9.19797
17.05424
10.86716
10.88405
5.014467
11.17448
13.61177
4.943649
11.99319
10.94631
13.77498
15.10223
10.15801
10.70006
16.96178
12.21384
11.15074
9.70344
11.3949
15.15239
9.759861
8.855525
12.40994
15.55095
10.72433
12.75084
8.432527
13.76157
14.10658
10.85792
13.6334
13.26921
11.16196
11.28908
7.832092
5.447199
22.0813
9.217548
9.70833
11.08369
10.6781
13.84728
8.435314
7.283601
15.13262
11.24378
12.95909
11.78352
17.60243
16.42326
10.04238
10.04063
13.73978
12.5302
13.04244
14.13134
15.9914
6.457639
9.557983
10.96555
7.531511
8.260375
9.872259
15.39332
9.492427
11.43434
12.93819
5.721705
7.411618
9.875454
11.93094
11.2128
8.446353
11.6219
13.20368
11.46884
7.885672
8.323919
12.48684
9.006695
7.744024
9.735338
13.47081
7.780845
10.42527
10.9665
14.68193
5.86261
11.51989
10.58503
11.90965
16.19438
8.656612
10.20765
4.876632
9.882677
8.825461
12.38789
11.8213
11.88594
7.627461
12.18612
11.65952
16.53176
9.392689
13.25851
7.318822
14.33357
9.347961
8.076809
10.56067
10.3101
7.353177
10.47756
8.973745
9.766405
10.03944
10.93754
6.78785
14.67316
9.094543
9.727551
7.72842
22.80656
11.64293
11.971
9.558588
11.31808
9.961899
14.63642
6.289459
10.89131
5.917678
10.04827
10.33377
10.68524
19.25605
13.54191
11.48555
13.43255
10.42229
8.249431
10.55101
8.887213
7.997249
8.152724
10.484
10.65479
9.633271
8.56297
16.32934
13.93067
8.102865
11.79997
12.65454
12.6532
8.321066
11.8068
9.696226
7.416805
11.22916
11.4655
11.256
14.64624
13.54264
10.67549
6.204713
6.436065
12.79728
13.86033
7.448039
12.96995
10.69692
10.65239
8.250673
10.28701
10.53277
15.36787
10.03523
11.33725
12.28824
13.39402
15.02926
9.320593
5.216114
7.314519
12.91968
9.165126
12.88977
11.56818
11.71692
17.816
6.988809
12.07937
14.69922
5.448588
8.600029
10.59078
9.043908
6.892775
9.218389
10.42803
10.64112
11.54868
15.24598
11.54355
6.733364
17.21429
13.69038
11.78661
9.774344
16.69081
10.36311
19.95503
12.68181
8.428124
12.46343
15.06326
6.913365
23.76657
12.08244
12.81809
10.6365
9.832136
15.47595
9.722465
8.060852
11.71301
7.172522
13.81893
13.5709
9.419156
10.57009
8.238314
8.430889
18.50905
11.68497
13.36515
10.91041
9.572894
14.42859
8.739381
12.78164
15.17874
14.35354
10.89044
9.998258
15.27055
12.97683
9.360929
11.08081
11.07435
11.24137
7.861047
10.87894
10.30734
13.28508
10.61571
15.94865
3.956609
9.091622
14.90232
9.897518
13.06856
12.8864
11.50874
9.002092
12.1431
9.885412
9.651451
14.58274
10.06261
14.61705
10.46499
14.94326
12.9447
18.59731
6.468991
11.26938
4.779002
14.92425
14.79194
11.49592
11.44496
9.391214
11.84935
8.211364
11.92881
11.45372
8.685353
9.501441
8.805386
13.27027
13.64664
12.50609
11.63028
12.25593
15.34585
16.20262
13.65209
11.99925
10.82904
11.75772
6.388885
14.98211
9.507004
14.90756
6.839335
14.02279
15.51092
11.38907
10.69901
24.37719
13.02336
6.221328
10.90196
12.6862
9.878154
9.650908
13.36217
12.91392
15.62325
9.975899
12.04014
9.306389
16.37866
11.09164
4.926608
11.17741
7.323938
12.98885
15.13968
12.13107
11.86976
10.23838
12.5124
15.62258
11.76791
13.63783
9.562442
13.48398
10.40217
9.996475
15.80335
13.0037
11.85821
14.4898
11.30324
9.466539
9.054431
10.41988
11.54581
15.08185
15.24047
13.62353
15.27933
8.544358
11.02068
13.12652
12.62473
15.37253
15.39801
14.51382
17.97735
11.74134
9.171347
24.92599
12.53559
10.16748
11.80319
8.958099
11.31089
18.4929
13.49088
7.789994
7.97146
9.545609
11.35138
12.08845
13.97148
14.20834
7.412981
11.95283
11.80808
18.73423
9.096805
9.797673
10.33678
7.985161
9.037289
13.30184
6.293719
12.89144
10.36356
9.743738
13.14767
11.48049
10.13833
9.884543
12.03835
11.15354
11.91504
12.87056
12.34508
8.128291
13.5956
10.55695
14.33724
12.05662
9.340107
8.894228
8.819356
13.68271
15.13067
7.570461
12.10061
8.746006
8.912687
14.1573
14.64442
11.8725
17.98595
14.6882
15.54517
11.85991
10.57814
11.22667
14.16381
8.20363
12.16931
15.1676
7.10996
8.769167
14.56409
14.43107
7.944921
10.76821
10.01278
10.49752
14.15349
12.42889
9.934199
10.0845
13.15414
8.42124
18.94914
10.64698
10.09783
11.45618
9.187376
11.40676
15.83735
12.06202
13.90852
12.54696
12.50008
10.12401
8.31907
11.88762
15.62612
8.910292
11.06269
14.15382
14.85472
13.92858
8.817042
12.7837
16.93398
11.04298
12.1822
8.188862
19.74094
10.49553
11.93335
12.61881
10.37295
14.65577
8.961699
10.81808
6.840254
12.02579
11.21305
12.51425
8.171555
9.3952
11.10301
11.0681
4.671281
12.09545
9.903491
14.41942
13.01246
13.83024
12.59462
6.27784
9.201727
12.09637
13.38575
13.44845
13.27705
13.61729
13.5835
13.29551
12.26283
14.202
9.657057
13.92725
14.06782
14.37658
12.40275
16.58126
13.24905
14.05908
10.89456
9.915476
9.623142
7.533557
15.29523
11.02235
8.033159
20.8451
14.19717
27.29476
10.6318
12.84567
12.2553
10.61216
15.22479
12.72023
12.17375
8.266986
15.69901
9.707464
11.48152
11.20495
11.28642
8.653898
9.990071
13.54439
10.27106
7.757247
11.29777
13.7929
15.40066
12.78001
13.96974
6.831483
8.122083
16.16535
11.84641
6.504533
8.835614
8.004991
10.55603
7.790734
9.113315
11.60465
15.11149
12.41583
17.62425
8.764492
6.385829
15.42357
10.30708
16.69812
14.75325
10.79047
14.27997
10.42961
10.66411
13.23389
11.42059
8.803958
8.12696
9.904235
14.06722
10.28175
6.489667
12.7134
10.35833
8.981944
15.09069
10.17926
10.11761
11.41615
14.94674
14.02236
8.715157
8.778737
16.18727
13.25936
9.287502
8.11892
8.357827
7.909709
12.17049
20.32868
10.4905
6.494998
10.03902
8.395151
9.65137
8.417352
6.637866
8.949568
7.310185
7.239768
14.09599
7.123635
11.01702
16.23733
9.959229
12.05919
5.511419
10.81588
6.992681
16.64474
14.61592
12.8072
11.04338
9.263559
10.79933
9.362688
21.25972
7.40439
17.84983
15.77741
6.536401
8.094816
14.76712
16.10495
15.52258
11.64536
12.44466
7.00917
14.01814
5.786029
5.875308
7.809461
10.43058
9.85938
10.4539
8.160739
16.12457
10.27076
8.665845
11.54252
14.0711
5.863831
9.814861
9.466586
9.313802
9.0254
7.043576
3.693852
10.8993
4.955366
8.736458
12.6666
10.97746
12.43682
10.39842
8.411711
10.3098
12.82413
6.308254
15.01834
10.1424
10.85513
13.15526
11.91095
8.892934
12.50605
11.7709
15.7216
9.793798
9.794224
11.57927
14.36867
9.310479
9.424403
9.341252
16.99719
9.851166
10.95649
13.13456
18.25667
14.3539
9.342951
12.95923
15.90626
16.01917
13.91071
11.92375
10.98598
12.93121
8.009793
9.478015
10.45016
11.62393
14.7429
12.75146
11.0715
7.186757
15.97617
10.79867
12.99834
16.70035
10.45944
12.06585
11.41619
7.449897
21.3515
12.60817
3.552186
8.939324
9.377999
11.97802
7.421985
8.266183
7.331749
10.65823
7.590201
15.48948
10.07274
10.51475
10.87895
13.17092
9.872171
10.13474
11.2489
8.454961
5.574043
11.7137
6.779072
16.23691
8.725598
12.89622
6.567057
15.83819
11.71848
5.189552
11.35459
10.88984
10.29175
13.6689
15.11247
11.72383
15.79199
10.17207
10.3532
8.802755
9.913601
10.35603
9.207116
14.31685
10.73085
13.38695
15.28871
11.90668
10.58876
11.71691
9.882693
10.86818
10.78024
9.984068
8.810255
11.45383
9.150025
10.29784
13.19211
14.49331
17.48244
13.14116
11.07422
9.687965
11.37472
12.07345
11.97643
11.74354
12.56395
14.76067
12.33
13.21903
8.950874
9.641149
11.84279
11.96555
9.613242
11.11068
8.662041
21.04184
7.614503
12.00786
13.92008
14.01445
8.064811
12.81861
9.067677
9.2801
13.99957
19.02768
7.595414
11.59156
11.88738
8.543278
9.071795
11.1652
13.18178
13.99006
15.20847
9.136709
11.6645
11.0288
12.6353
11.16156
11.38955
11.56239
11.41758
15.44982
17.40388
13.2279
